Player,season,Pos,Age,G,MP,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,PER_next
Tim Hardaway Jr.,2024,SF,31.0,79.0,2120.0,12.1,0.542,22.6,-2.9,-0.5,2.2,0.8,1.4,14.4,3.2,1.8,0.5,0.1,0.9,0.402,0.353,0.852,9.8
Timofey Mozgov,2015,C,28.0,81.0,2045.0,16.6,0.594,16.9,-0.7,0.7,5.7,3.5,2.2,9.7,7.3,0.7,0.4,1.2,1.4,0.555,0.333,0.718,14.6
Timofey Mozgov,2016,C,29.0,76.0,1326.0,14.6,0.593,16.1,-1.4,0.2,3.7,1.8,1.9,6.3,4.4,0.4,0.3,0.8,0.9,0.565,0.143,0.716,12.3
Timofey Mozgov,2017,C,30.0,54.0,1104.0,12.3,0.553,16.8,-4.3,-0.7,1.1,0.7,0.4,7.4,4.9,0.8,0.3,0.6,1.3,0.515,0.0,0.808,12.3
Timothé Luwawu-Cabarrot,2017,SF,21.0,69.0,1190.0,8.5,0.536,17.8,-4.6,-0.8,0.8,0.0,0.8,6.4,2.2,1.1,0.5,0.1,1.1,0.402,0.311,0.854,7.0
Timothé Luwawu-Cabarrot,2018,SF,22.0,52.0,807.0,7.0,0.511,17.5,-4.1,-0.4,0.8,0.1,0.7,5.8,1.4,1.0,0.2,0.1,0.7,0.375,0.335,0.793,11.0
Timothé Luwawu-Cabarrot,2019,SF,24.0,47.0,853.0,11.0,0.599,16.8,-2.2,-0.1,1.7,0.9,0.7,4.6,1.9,0.5,0.4,0.2,0.4,0.376,0.31,0.756,11.0
Timothé Luwawu-Cabarrot,2020,SF,24.0,47.0,853.0,11.0,0.599,16.8,-2.2,-0.1,1.7,0.9,0.7,7.8,2.7,0.6,0.4,0.1,0.8,0.435,0.388,0.852,7.8
Timothé Luwawu-Cabarrot,2021,SF,25.0,58.0,1050.0,7.8,0.493,17.4,-4.4,-0.6,0.3,-0.3,0.7,6.4,2.2,1.2,0.6,0.1,0.7,0.365,0.314,0.814,9.3
Tobias Harris,2015,SF,22.0,68.0,2369.0,16.7,0.551,22.5,0.5,1.5,4.8,3.0,1.8,17.1,6.3,1.8,1.0,0.5,1.7,0.466,0.364,0.788,16.2
Tobias Harris,2016,PF,23.0,76.0,2513.0,16.2,0.56,19.3,1.5,2.2,6.6,4.1,2.5,14.7,6.7,2.2,0.9,0.5,1.4,0.469,0.335,0.831,16.9
Tobias Harris,2017,PF,24.0,82.0,2567.0,16.9,0.568,21.7,1.6,2.3,6.8,4.0,2.8,16.1,5.1,1.7,0.7,0.5,1.2,0.481,0.347,0.841,17.1
Tobias Harris,2018,PF,25.0,80.0,2668.0,17.1,0.565,23.3,1.9,2.6,6.7,4.2,2.5,18.6,5.5,2.4,0.9,0.4,1.3,0.46,0.411,0.829,17.2
Tobias Harris,2019,PF,27.0,72.0,2469.0,17.2,0.556,23.9,0.8,1.8,6.2,3.5,2.7,20.0,7.9,2.8,0.6,0.5,1.8,0.487,0.397,0.866,17.2
Tobias Harris,2020,PF,27.0,72.0,2469.0,17.2,0.556,23.9,0.8,1.8,6.2,3.5,2.7,19.6,6.9,3.2,0.7,0.6,1.4,0.471,0.367,0.806,20.0
Tobias Harris,2021,PF,28.0,62.0,2014.0,20.0,0.597,23.9,3.7,2.9,7.1,4.1,3.1,19.5,6.8,3.5,0.9,0.8,1.7,0.512,0.394,0.892,15.9
Tobias Harris,2022,PF,29.0,73.0,2543.0,15.9,0.566,21.7,0.0,1.3,5.6,3.0,2.6,17.2,6.8,3.5,0.6,0.6,1.6,0.482,0.367,0.842,14.8
Tobias Harris,2023,SF,30.0,74.0,2436.0,14.8,0.602,18.2,0.7,1.7,5.9,3.1,2.8,14.7,5.7,2.5,0.9,0.5,1.2,0.501,0.389,0.876,16.5
Tobias Harris,2024,PF,31.0,70.0,2368.0,16.5,0.576,20.7,0.9,1.7,5.9,3.2,2.7,17.2,6.5,3.1,1.0,0.7,1.3,0.487,0.353,0.878,13.9
Tomáš Satoranský,2017,SG,25.0,57.0,719.0,8.5,0.477,12.1,-2.4,-0.1,0.6,0.1,0.5,2.7,1.5,1.6,0.5,0.1,0.7,0.415,0.243,0.697,15.4
Tomáš Satoranský,2018,SG,26.0,73.0,1643.0,15.4,0.615,13.7,1.2,1.3,5.0,3.7,1.3,7.2,3.2,3.9,0.7,0.2,1.1,0.523,0.465,0.781,13.5
Tomáš Satoranský,2019,SG,28.0,65.0,1878.0,13.5,0.533,16.7,-1.2,0.4,3.5,1.8,1.7,8.9,3.5,5.0,1.0,0.2,1.5,0.485,0.395,0.819,13.5
Tomáš Satoranský,2020,SG,28.0,65.0,1878.0,13.5,0.533,16.7,-1.2,0.4,3.5,1.8,1.7,9.9,3.9,5.4,1.2,0.1,2.0,0.43,0.322,0.876,13.8
Tomáš Satoranský,2021,SG,29.0,58.0,1307.0,13.8,0.614,15.2,-0.5,0.5,3.1,1.9,1.1,7.7,2.4,4.7,0.7,0.2,1.7,0.514,0.356,0.848,10.2
Toney Douglas,2016,PG,29.0,61.0,1262.0,14.7,0.543,19.4,0.0,0.6,2.5,1.6,0.9,8.7,2.3,2.6,1.1,0.1,1.0,0.411,0.399,0.848,10.6
Tony Allen,2015,SG,33.0,63.0,1648.0,14.6,0.528,16.6,1.6,1.5,4.1,0.9,3.2,8.6,4.4,1.4,2.0,0.5,1.4,0.495,0.345,0.627,12.9
Tony Allen,2016,SG,34.0,64.0,1620.0,12.9,0.505,16.8,-1.0,0.4,2.4,0.5,1.9,8.4,4.6,1.1,1.7,0.3,1.2,0.458,0.357,0.652,13.3
Tony Allen,2017,SG,35.0,71.0,1914.0,13.3,0.493,17.9,-1.0,0.5,3.1,0.2,2.9,9.1,5.5,1.4,1.6,0.4,1.4,0.461,0.278,0.615,8.7
Tony Bradley,2019,C,22.0,58.0,663.0,21.7,0.681,15.8,1.3,0.6,3.3,2.2,1.1,5.7,5.0,0.3,0.7,0.7,1.0,0.5,,0.5,21.7
Tony Bradley,2020,C,22.0,58.0,663.0,21.7,0.681,15.8,1.3,0.6,3.3,2.2,1.1,4.9,4.6,0.4,0.2,0.6,0.5,0.667,1.0,0.652,20.7
Tony Bradley,2021,C,23.0,42.0,684.0,20.7,0.678,15.8,1.3,0.6,2.7,1.8,1.0,7.1,5.7,0.9,0.4,0.7,0.8,0.665,0.0,0.691,14.9
Tony Parker,2015,PG,32.0,68.0,1953.0,15.9,0.539,24.5,-1.3,0.3,4.1,2.4,1.7,14.4,1.9,4.9,0.6,0.0,2.1,0.486,0.427,0.783,16.2
Tony Parker,2016,PG,33.0,72.0,1980.0,16.2,0.546,21.2,0.4,1.2,5.8,2.9,2.9,11.9,2.4,5.3,0.8,0.2,1.8,0.493,0.415,0.76,13.0
Tony Parker,2017,PG,34.0,63.0,1587.0,13.0,0.514,20.2,-2.6,-0.2,3.0,1.4,1.7,10.1,1.8,4.5,0.5,0.0,1.4,0.466,0.333,0.726,12.7
Tony Snell,2015,SF,23.0,72.0,1412.0,10.2,0.55,14.1,-1.4,0.2,2.4,1.2,1.2,6.0,2.4,0.9,0.4,0.2,0.7,0.429,0.371,0.8,6.4
Tony Snell,2016,SF,24.0,64.0,1301.0,6.4,0.478,13.7,-4.0,-0.6,0.4,-0.5,1.0,5.3,3.1,1.0,0.3,0.3,0.8,0.372,0.361,0.909,9.7
Tony Snell,2017,SG,25.0,80.0,2336.0,9.7,0.603,12.1,-1.7,0.2,3.4,2.1,1.3,8.5,3.1,1.2,0.7,0.2,0.7,0.455,0.406,0.81,8.5
Tony Snell,2018,SG,26.0,75.0,2053.0,8.5,0.578,10.6,-2.3,-0.1,2.4,1.6,0.7,6.9,1.9,1.3,0.6,0.4,0.5,0.435,0.403,0.792,9.7
Tony Snell,2019,SF,28.0,59.0,1641.0,9.7,0.598,11.4,-1.8,0.1,2.6,2.1,0.5,6.0,2.1,0.9,0.4,0.2,0.3,0.452,0.397,0.881,9.7
Tony Snell,2020,SF,28.0,59.0,1641.0,9.7,0.598,11.4,-1.8,0.1,2.6,2.1,0.5,8.0,1.9,2.2,0.5,0.3,0.5,0.445,0.402,1.0,9.5
Tony Snell,2021,SG,29.0,47.0,992.0,9.5,0.708,8.6,-0.5,0.4,2.0,1.6,0.5,5.3,2.4,1.3,0.3,0.2,0.4,0.515,0.569,1.0,6.3
Torrey Craig,2018,SF,27.0,39.0,629.0,9.8,0.535,11.9,-2.9,-0.1,0.9,0.5,0.4,4.2,3.3,0.6,0.3,0.4,0.5,0.453,0.293,0.629,10.8
Torrey Craig,2019,SF,29.0,58.0,1072.0,10.8,0.553,12.6,-2.3,-0.1,2.0,1.1,0.9,5.7,3.5,1.0,0.5,0.6,0.6,0.442,0.324,0.7,10.8
Torrey Craig,2020,SF,29.0,58.0,1072.0,10.8,0.553,12.6,-2.3,-0.1,2.0,1.1,0.9,5.4,3.3,0.8,0.4,0.6,0.4,0.461,0.326,0.611,14.2
Torrey Craig,2021,SF,30.0,50.0,803.0,14.2,0.579,14.3,0.4,0.5,2.2,1.1,1.1,5.5,3.9,1.0,0.6,0.5,0.5,0.48,0.368,0.773,11.0
Torrey Craig,2022,SF,31.0,78.0,1596.0,11.0,0.556,14.3,-1.8,0.1,2.3,0.9,1.4,6.6,4.0,1.2,0.6,0.5,0.9,0.454,0.329,0.75,11.6
Torrey Craig,2023,PF,32.0,79.0,1948.0,11.6,0.566,13.0,-0.6,0.7,4.0,1.5,2.5,7.4,5.4,1.5,0.6,0.8,0.9,0.456,0.395,0.711,10.8
Torrey Craig,2024,SF,33.0,53.0,1049.0,10.8,0.568,12.5,-2.0,0.0,1.9,1.0,0.9,5.7,4.1,1.1,0.6,0.4,0.6,0.43,0.392,0.75,12.9
Toumani Camara,2024,PF,23.0,70.0,1739.0,10.6,0.547,13.8,-3.1,-0.5,2.0,0.6,1.4,7.5,4.9,1.2,0.9,0.5,1.2,0.45,0.337,0.758,12.5
Trae Young,2019,PG,21.0,60.0,2120.0,23.9,0.595,34.9,3.9,3.1,5.9,5.3,0.6,19.1,3.7,8.1,0.9,0.2,3.8,0.418,0.324,0.829,23.9
Trae Young,2020,PG,21.0,60.0,2120.0,23.9,0.595,34.9,3.9,3.1,5.9,5.3,0.6,29.6,4.3,9.3,1.1,0.1,4.8,0.437,0.361,0.86,23.0
Trae Young,2021,PG,22.0,63.0,2125.0,23.0,0.589,33.0,3.7,3.0,7.2,5.9,1.3,25.3,3.9,9.4,0.8,0.2,4.1,0.438,0.343,0.886,25.4
Trae Young,2022,PG,23.0,76.0,2652.0,25.4,0.603,34.4,5.2,4.8,10.0,9.0,1.0,28.4,3.7,9.7,0.9,0.1,4.0,0.46,0.382,0.904,22.0
Trae Young,2023,PG,24.0,73.0,2541.0,22.0,0.573,32.6,3.3,3.4,6.7,5.3,1.4,26.2,3.0,10.2,1.1,0.1,4.1,0.429,0.335,0.886,20.3
Trae Young,2024,PG,25.0,54.0,1942.0,20.3,0.585,30.5,2.6,2.2,4.6,4.0,0.6,25.7,2.8,10.8,1.3,0.2,4.4,0.43,0.373,0.855,18.3
Trayce Jackson-Davis,2024,PF,23.0,68.0,1130.0,21.6,0.692,16.4,2.8,1.4,4.8,3.2,1.6,7.9,5.0,1.2,0.4,1.1,0.7,0.702,0.0,0.561,18.5
Tre Jones,2021,PG,21.0,37.0,269.0,12.1,0.544,16.1,-3.5,-0.1,0.4,0.2,0.1,2.5,0.6,1.1,0.2,0.0,0.4,0.474,0.6,0.895,15.0
Tre Jones,2022,PG,22.0,69.0,1148.0,15.0,0.545,15.6,-0.5,0.4,2.9,1.9,0.9,6.0,2.2,3.4,0.6,0.1,0.7,0.49,0.196,0.78,16.0
Tre Jones,2023,PG,23.0,68.0,1984.0,16.0,0.534,19.3,-1.0,0.5,3.4,2.6,0.8,12.9,3.6,6.6,1.3,0.1,1.6,0.459,0.285,0.86,14.7
Tre Jones,2024,PG,24.0,77.0,2138.0,14.7,0.591,15.2,-0.4,0.9,4.9,3.4,1.6,10.0,3.8,6.2,1.0,0.1,1.5,0.505,0.335,0.856,16.3
Tre Mann,2022,PG,20.0,60.0,1367.0,10.2,0.501,22.0,-4.4,-0.8,0.1,-1.0,1.0,10.4,2.9,1.5,0.8,0.2,1.2,0.393,0.36,0.793,10.0
Tre Mann,2023,PG,21.0,67.0,1183.0,10.0,0.492,20.7,-3.9,-0.6,0.5,-0.6,1.1,7.7,2.3,1.8,0.6,0.2,0.9,0.393,0.315,0.764,13.7
Trendon Watford,2022,SF,21.0,48.0,869.0,15.8,0.59,17.6,-1.7,0.1,1.9,1.4,0.5,7.6,4.1,1.7,0.5,0.6,0.9,0.532,0.237,0.755,13.6
Trendon Watford,2023,PF,22.0,62.0,1182.0,13.6,0.625,16.1,-1.8,0.1,2.1,1.3,0.7,7.4,3.8,2.1,0.5,0.2,1.1,0.56,0.391,0.72,15.7
Trendon Watford,2024,PF,23.0,63.0,856.0,15.7,0.611,21.1,-0.5,0.3,1.8,0.9,0.9,6.9,3.1,1.3,0.4,0.3,1.0,0.527,0.397,0.794,13.0
Trent Forrest,2021,PG,22.0,30.0,302.0,11.2,0.554,14.3,-1.3,0.1,0.7,0.3,0.4,2.9,1.5,1.5,0.3,0.1,0.7,0.451,0.192,1.0,10.9
Trent Forrest,2022,PG,23.0,60.0,765.0,10.9,0.554,12.8,-1.0,0.2,1.3,0.5,0.8,3.3,1.7,1.8,0.5,0.1,0.8,0.49,0.185,0.792,6.1
Trent Forrest,2023,SG,24.0,23.0,277.0,6.1,0.424,11.6,-5.1,-0.2,-0.1,-0.2,0.2,2.3,1.6,1.7,0.3,0.1,0.7,0.417,0.0,0.667,8.9
Treveon Graham,2017,SG,23.0,27.0,189.0,10.6,0.612,11.8,-1.0,0.1,0.4,0.3,0.2,2.1,0.8,0.2,0.2,0.0,0.1,0.475,0.6,0.667,9.0
Treveon Graham,2018,SG,24.0,63.0,1050.0,9.0,0.553,11.3,-2.7,-0.2,1.8,1.1,0.7,4.3,1.9,0.9,0.5,0.0,0.4,0.434,0.412,0.695,6.6
Treveon Graham,2019,SF,26.0,55.0,929.0,6.6,0.456,13.1,-5.6,-0.8,0.2,-0.2,0.4,5.3,3.1,1.0,0.4,0.2,0.5,0.335,0.297,0.818,6.6
Trevor Ariza,2015,SF,29.0,82.0,2930.0,12.7,0.539,16.5,1.0,2.2,6.6,2.7,3.9,12.8,5.6,2.5,1.9,0.2,1.7,0.402,0.35,0.853,12.9
Trevor Ariza,2016,SF,30.0,81.0,2859.0,12.9,0.551,15.7,0.4,1.7,5.4,3.1,2.3,12.7,4.5,2.3,2.0,0.3,1.4,0.416,0.371,0.783,12.3
Trevor Ariza,2017,SF,31.0,80.0,2773.0,12.3,0.548,14.1,1.0,2.1,6.0,2.8,3.2,11.7,5.7,2.2,1.8,0.3,0.9,0.409,0.344,0.738,11.8
Trevor Ariza,2018,SF,32.0,67.0,2269.0,11.8,0.567,14.4,0.7,1.5,5.3,2.6,2.8,11.7,4.4,1.6,1.5,0.2,0.8,0.412,0.368,0.854,11.0
Trevor Ariza,2019,SF,34.0,53.0,1493.0,11.0,0.593,11.8,-0.5,0.6,2.5,1.3,1.2,12.5,5.4,3.7,1.3,0.3,1.5,0.399,0.334,0.793,11.0
Trevor Ariza,2020,SF,34.0,53.0,1493.0,11.0,0.593,11.8,-0.5,0.6,2.5,1.3,1.2,8.0,4.6,1.7,1.3,0.3,1.1,0.438,0.372,0.838,11.9
Trevor Ariza,2021,SF,35.0,30.0,841.0,11.9,0.542,15.1,-1.1,0.2,1.6,0.5,1.0,9.4,4.8,1.8,1.0,0.6,0.7,0.411,0.35,0.773,7.0
Trevor Booker,2015,PF,27.0,79.0,1564.0,15.3,0.536,18.1,-0.2,0.7,3.6,1.7,1.9,7.2,5.0,1.1,0.5,0.5,1.1,0.487,0.345,0.581,14.4
Trevor Booker,2016,PF,28.0,79.0,1632.0,14.4,0.533,14.6,0.0,0.8,4.3,1.8,2.6,5.9,5.7,1.1,0.7,0.5,1.0,0.49,0.293,0.67,15.7
Trevor Booker,2017,PF,29.0,71.0,1754.0,15.7,0.554,18.7,-0.6,0.6,3.1,1.0,2.2,10.0,8.0,1.9,1.1,0.4,1.8,0.516,0.321,0.673,14.9
Trey Burke,2015,PG,22.0,76.0,2288.0,12.6,0.455,23.9,-1.4,0.3,2.4,0.8,1.6,12.8,2.7,4.3,0.9,0.2,1.6,0.368,0.318,0.752,14.0
Trey Burke,2016,PG,23.0,64.0,1366.0,14.0,0.507,25.3,-0.5,0.5,2.1,0.9,1.2,10.6,1.8,2.3,0.5,0.1,1.3,0.413,0.344,0.817,10.8
Trey Burke,2017,PG,24.0,57.0,703.0,10.8,0.532,19.6,-3.0,-0.2,0.5,0.3,0.3,5.0,0.8,1.8,0.2,0.1,0.8,0.455,0.443,0.759,21.0
Trey Burke,2018,PG,25.0,36.0,785.0,21.0,0.563,25.1,2.5,0.9,2.4,2.0,0.3,12.8,2.0,4.7,0.7,0.1,1.2,0.503,0.362,0.649,15.6
Trey Burke,2019,PG,27.0,33.0,520.0,15.6,0.548,20.0,-0.2,0.2,1.3,1.0,0.4,10.9,1.7,2.7,0.6,0.1,0.8,0.431,0.352,0.831,15.6
Trey Burke,2020,PG,27.0,33.0,520.0,15.6,0.548,20.0,-0.2,0.2,1.3,1.0,0.4,7.4,1.5,2.5,0.5,0.1,0.6,0.45,0.427,0.793,12.6
Trey Burke,2021,PG,28.0,62.0,911.0,12.6,0.544,20.0,-1.8,0.0,1.4,0.7,0.7,6.6,0.9,1.3,0.6,0.1,0.5,0.428,0.354,0.895,10.0
Trey Jemison,2024,C,24.0,25.0,573.0,11.8,0.582,13.5,-5.1,-0.5,0.9,0.3,0.6,6.8,5.4,1.1,0.5,1.1,1.4,0.551,,0.84,8.9
Trey Lyles,2016,PF,20.0,80.0,1382.0,11.6,0.517,17.9,-1.8,0.1,2.3,0.6,1.7,6.1,3.7,0.7,0.3,0.2,0.8,0.438,0.383,0.695,9.9
Trey Lyles,2017,PF,21.0,71.0,1158.0,9.9,0.464,21.7,-2.2,-0.1,0.8,-0.9,1.6,6.2,3.3,1.0,0.4,0.3,0.9,0.362,0.319,0.722,17.9
Trey Lyles,2018,PF,22.0,73.0,1391.0,17.9,0.591,21.1,1.3,1.1,3.9,2.7,1.2,9.9,4.8,1.2,0.4,0.5,0.8,0.491,0.381,0.706,12.6
Trey Lyles,2019,PF,24.0,63.0,1271.0,12.6,0.557,13.6,-1.2,0.3,2.2,1.2,1.0,8.5,3.8,1.4,0.5,0.4,1.1,0.418,0.255,0.698,12.6
Trey Lyles,2020,PF,24.0,63.0,1271.0,12.6,0.557,13.6,-1.2,0.3,2.2,1.2,1.0,6.4,5.7,1.1,0.4,0.4,0.6,0.446,0.387,0.733,11.4
Trey Lyles,2021,PF,25.0,23.0,358.0,11.4,0.574,12.9,-1.8,0.0,0.6,0.3,0.3,5.0,3.7,0.6,0.3,0.0,0.3,0.478,0.35,0.652,16.4
Trey Lyles,2022,PF,26.0,75.0,1537.0,16.4,0.588,20.7,-0.3,0.7,3.5,2.4,1.2,10.5,5.1,1.2,0.4,0.4,1.0,0.466,0.321,0.802,14.2
Trey Lyles,2023,PF,27.0,74.0,1247.0,14.2,0.607,18.1,-1.0,0.3,2.6,1.4,1.2,7.6,4.1,0.9,0.4,0.4,0.9,0.458,0.363,0.815,11.9
Trey Lyles,2024,PF,28.0,58.0,1158.0,11.9,0.596,14.4,-1.1,0.3,2.4,1.3,1.0,7.2,4.4,1.2,0.3,0.3,0.7,0.445,0.384,0.7,12.3
Trey Murphy III,2022,SF,21.0,62.0,864.0,12.5,0.558,15.7,-1.2,0.2,1.9,1.3,0.6,5.4,2.4,0.6,0.4,0.1,0.3,0.394,0.382,0.882,15.2
Trey Murphy III,2023,SF,22.0,79.0,2448.0,15.2,0.65,16.6,1.8,2.3,7.6,4.8,2.8,14.5,3.6,1.4,1.1,0.5,0.8,0.484,0.406,0.905,16.3
Trey Murphy III,2024,SF,23.0,57.0,1690.0,16.3,0.612,18.6,2.5,1.9,5.4,3.4,2.0,14.8,4.9,2.2,0.9,0.5,0.6,0.443,0.38,0.815,17.3
Tristan Thompson,2015,PF,23.0,82.0,2194.0,15.6,0.58,14.0,-1.2,0.4,6.8,4.7,2.1,8.5,8.0,0.5,0.4,0.7,1.0,0.547,,0.641,15.9
Tristan Thompson,2016,PF,24.0,82.0,2269.0,15.9,0.611,11.7,0.2,1.2,8.7,5.6,3.1,7.8,9.0,0.8,0.5,0.6,0.7,0.588,,0.616,15.3
Tristan Thompson,2017,C,25.0,78.0,2336.0,15.3,0.594,11.3,-0.7,0.7,7.3,5.0,2.3,8.1,9.2,1.0,0.5,1.1,0.8,0.6,0.0,0.498,13.6
Tristan Thompson,2018,C,26.0,53.0,1072.0,13.6,0.569,12.6,-2.9,-0.2,2.5,1.8,0.7,5.8,6.6,0.6,0.3,0.3,0.7,0.562,,0.544,16.8
Tristan Thompson,2019,C,28.0,57.0,1721.0,16.8,0.54,18.3,-1.5,0.2,3.1,2.0,1.1,10.9,10.2,2.0,0.7,0.4,1.4,0.529,,0.642,16.8
Tristan Thompson,2020,C,28.0,57.0,1721.0,16.8,0.54,18.3,-1.5,0.2,3.1,2.0,1.1,12.0,10.1,2.1,0.6,0.9,1.8,0.512,0.391,0.615,14.2
Tristan Thompson,2021,C,29.0,54.0,1287.0,14.2,0.54,14.8,-2.5,-0.2,2.9,1.5,1.4,7.6,8.1,1.2,0.4,0.6,1.1,0.518,0.0,0.592,14.9
Tristan Thompson,2022,C,30.0,57.0,897.0,14.9,0.541,17.5,-3.1,-0.3,1.6,0.9,0.8,6.0,5.1,0.6,0.4,0.4,0.8,0.528,0.333,0.526,13.9
Tristan Thompson,2024,C,32.0,49.0,549.0,13.9,0.563,13.8,-1.4,0.1,1.4,0.6,0.8,3.3,3.6,1.0,0.2,0.3,0.6,0.608,0.0,0.288,9.1
Troy Brown Jr.,2019,SF,20.0,69.0,1782.0,13.7,0.524,17.8,-1.2,0.3,2.4,1.3,1.2,4.8,2.8,1.5,0.4,0.1,0.6,0.415,0.319,0.681,13.7
Troy Brown Jr.,2020,SF,20.0,69.0,1782.0,13.7,0.524,17.8,-1.2,0.3,2.4,1.3,1.2,10.4,5.6,2.6,1.2,0.1,1.1,0.439,0.341,0.784,8.5
Troy Brown Jr.,2021,SF,21.0,34.0,524.0,8.5,0.525,14.0,-4.0,-0.3,0.5,0.0,0.5,4.7,3.1,0.9,0.3,0.2,0.6,0.431,0.314,0.714,10.1
Troy Brown Jr.,2022,SF,22.0,66.0,1055.0,10.1,0.525,12.3,-1.8,0.1,1.4,0.5,0.9,4.3,3.1,1.0,0.5,0.1,0.4,0.419,0.353,0.769,9.6
Troy Brown Jr.,2023,SF,23.0,76.0,1860.0,9.6,0.561,12.1,-1.0,0.5,2.9,1.0,2.0,7.1,4.1,1.3,0.8,0.2,0.6,0.43,0.381,0.872,8.8
Troy Daniels,2015,SG,23.0,47.0,397.0,9.6,0.515,21.3,-3.2,-0.1,0.2,0.1,0.1,3.7,0.7,0.5,0.1,0.0,0.4,0.37,0.364,0.846,14.9
Troy Daniels,2016,SG,24.0,43.0,476.0,14.9,0.634,20.4,0.7,0.3,1.1,0.6,0.4,5.6,1.3,0.5,0.3,0.1,0.6,0.476,0.484,0.556,10.4
Troy Daniels,2017,SG,25.0,67.0,1183.0,10.4,0.531,21.7,-1.8,0.0,1.3,0.5,0.8,8.2,1.5,0.7,0.3,0.1,0.7,0.374,0.389,0.796,9.8
Troy Daniels,2018,SG,26.0,79.0,1622.0,9.8,0.583,17.2,-2.6,-0.3,1.4,1.4,0.0,8.9,1.6,0.6,0.3,0.1,0.7,0.403,0.4,0.875,8.4
Troy Daniels,2019,SG,28.0,47.0,532.0,8.4,0.518,16.3,-2.9,-0.1,0.6,0.1,0.5,6.2,1.4,0.5,0.5,0.1,0.5,0.411,0.381,0.783,8.4
Troy Williams,2017,SF,22.0,30.0,557.0,9.0,0.511,17.1,-3.8,-0.3,0.4,-0.3,0.7,6.2,2.3,0.8,0.9,0.3,1.1,0.437,0.29,0.656,15.1
Ty Jerome,2020,SG,22.0,31.0,328.0,7.9,0.425,17.9,-3.7,-0.1,0.0,-0.3,0.3,3.3,1.5,1.4,0.5,0.1,0.6,0.336,0.28,0.75,13.4
Ty Jerome,2021,SG,23.0,33.0,788.0,13.4,0.585,18.8,-0.7,0.3,1.3,0.9,0.4,10.7,2.8,3.6,0.6,0.2,1.4,0.446,0.423,0.765,11.3
Ty Jerome,2022,SG,24.0,48.0,801.0,11.3,0.488,20.8,-2.3,-0.1,0.5,0.0,0.5,7.1,1.6,2.3,0.6,0.1,0.8,0.378,0.29,0.809,12.8
Ty Jerome,2023,SG,25.0,45.0,816.0,12.8,0.594,14.9,-0.8,0.3,2.1,1.4,0.7,6.9,1.7,3.0,0.5,0.1,0.7,0.488,0.389,0.927,21.0
Ty Lawson,2015,PG,27.0,75.0,2665.0,18.5,0.526,20.6,2.2,2.8,7.0,6.0,1.0,15.2,3.1,9.6,1.2,0.1,2.5,0.436,0.341,0.73,9.7
Ty Lawson,2016,PG,28.0,66.0,1411.0,9.7,0.476,14.9,-3.6,-0.6,0.9,0.2,0.7,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,0.686,15.4
Tyler Cook,2021,SF,23.0,32.0,438.0,12.8,0.659,13.9,-3.0,-0.1,0.8,0.5,0.3,4.9,3.0,0.5,0.3,0.1,0.7,0.67,0.5,0.486,13.0
Tyler Ennis,2015,PG,20.0,33.0,411.0,7.3,0.411,20.6,-4.3,-0.2,-0.3,-0.8,0.5,3.7,1.1,2.2,0.5,0.2,1.3,0.361,0.279,0.714,10.7
Tyler Ennis,2016,PG,21.0,46.0,654.0,10.7,0.51,17.1,-4.3,-0.4,0.4,0.1,0.3,4.5,1.6,2.1,0.5,0.0,1.0,0.449,0.333,0.735,10.9
Tyler Ennis,2017,PG,22.0,53.0,588.0,10.9,0.521,19.1,-3.2,-0.2,0.4,0.1,0.3,4.3,0.8,1.6,0.5,0.0,0.8,0.433,0.386,0.84,11.1
Tyler Hansbrough,2015,PF,29.0,74.0,1058.0,13.3,0.597,10.5,-1.3,0.2,3.4,2.6,0.9,3.6,3.6,0.3,0.4,0.2,0.3,0.521,0.143,0.698,12.5
Tyler Herro,2020,SG,20.0,55.0,1508.0,12.5,0.55,22.3,-1.6,0.1,1.6,0.2,1.3,13.5,4.1,2.2,0.6,0.2,1.6,0.428,0.389,0.87,13.3
Tyler Herro,2021,SG,21.0,54.0,1635.0,13.3,0.543,23.5,-1.3,0.3,1.7,0.1,1.6,15.1,5.0,3.4,0.6,0.3,1.9,0.439,0.36,0.803,16.2
Tyler Herro,2022,SG,22.0,66.0,2151.0,16.2,0.561,28.8,0.7,1.5,3.8,1.3,2.4,20.7,5.0,4.0,0.7,0.1,2.6,0.447,0.399,0.868,15.3
Tyler Herro,2023,SG,23.0,67.0,2337.0,15.3,0.566,25.6,0.6,1.6,3.5,1.1,2.4,20.1,5.4,4.2,0.8,0.2,2.4,0.439,0.378,0.934,15.7
Tyler Herro,2024,SG,24.0,42.0,1407.0,15.7,0.558,27.8,0.8,1.0,2.0,0.4,1.6,20.8,5.3,4.5,0.7,0.1,2.2,0.441,0.396,0.856,19.7
Tyler Johnson,2015,SG,22.0,32.0,603.0,12.0,0.506,17.0,-0.9,0.2,0.8,0.1,0.7,5.9,2.5,1.3,1.0,0.3,0.9,0.419,0.375,0.681,13.8
Tyler Johnson,2016,SG,23.0,36.0,863.0,13.8,0.579,16.8,0.7,0.6,2.0,1.2,0.9,8.7,3.0,2.2,0.7,0.4,1.3,0.486,0.38,0.797,15.9
