Player,season,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,Age,G,MP,PER_next
Devin Harris,2015,14.8,0.559,18.0,1.4,1.4,4.2,2.9,1.3,8.8,1.8,3.1,1.0,0.2,1.1,31.0,76.0,1685.0,13.1
Devin Harris,2016,13.1,0.559,17.9,0.1,0.7,2.5,1.2,1.3,7.6,2.2,1.8,0.9,0.2,1.0,32.0,64.0,1280.0,13.8
Devin Harris,2017,13.8,0.549,19.7,-0.4,0.4,2.2,1.1,1.1,6.7,2.0,2.1,0.7,0.1,0.9,33.0,65.0,1087.0,13.0
Devin Vassell,2021,10.6,0.524,14.3,-1.5,0.1,1.5,0.4,1.1,5.5,2.8,0.9,0.7,0.3,0.4,20.0,62.0,1056.0,13.3
Devin Vassell,2022,13.3,0.54,18.9,-0.5,0.7,3.3,1.3,2.0,12.3,4.3,1.9,1.1,0.6,0.8,21.0,71.0,1937.0,15.5
Devin Vassell,2023,15.5,0.55,24.4,0.4,0.7,1.2,0.7,0.5,18.5,3.9,3.6,1.1,0.4,1.5,22.0,38.0,1178.0,15.7
Devin Vassell,2024,15.7,0.578,23.5,0.0,1.1,3.6,2.0,1.6,19.5,3.8,4.1,1.1,0.3,1.6,23.0,68.0,2248.0,14.2
Devonte' Graham,2019,15.8,0.537,24.8,0.5,1.4,3.4,2.4,0.9,4.7,1.4,2.6,0.5,0.0,0.7,24.0,63.0,2211.0,15.8
Devonte' Graham,2020,15.8,0.537,24.8,0.5,1.4,3.4,2.4,0.9,18.2,3.4,7.5,1.0,0.2,2.9,24.0,63.0,2211.0,14.6
Devonte' Graham,2021,14.6,0.552,21.4,0.7,1.1,3.4,2.5,0.9,14.8,2.7,5.4,0.9,0.1,1.5,25.0,55.0,1659.0,12.1
Devonte' Graham,2022,12.1,0.514,19.5,-1.0,0.5,2.8,1.6,1.2,11.9,2.3,4.2,0.9,0.2,1.4,26.0,76.0,2162.0,12.5
Devonte' Graham,2023,12.5,0.552,17.1,-0.1,0.6,2.5,1.5,1.0,7.4,1.7,2.7,0.6,0.2,0.7,27.0,73.0,1338.0,9.4
Dewayne Dedmon,2015,13.3,0.568,13.0,-3.5,-0.3,1.7,0.7,1.0,3.7,5.0,0.2,0.3,0.8,0.9,25.0,59.0,845.0,17.0
Dewayne Dedmon,2016,17.0,0.606,15.2,-0.9,0.2,2.4,1.2,1.1,4.4,3.9,0.2,0.4,0.8,0.6,26.0,58.0,705.0,16.0
Dewayne Dedmon,2017,16.0,0.645,12.3,0.6,0.9,5.2,2.3,3.0,5.1,6.5,0.6,0.5,0.8,0.8,27.0,76.0,1330.0,15.8
Dewayne Dedmon,2018,15.8,0.599,17.0,0.1,0.8,3.7,1.8,1.9,10.0,7.9,1.5,0.6,0.8,1.4,28.0,62.0,1542.0,9.4
Dewayne Dedmon,2019,9.4,0.473,18.1,-5.8,-0.7,0.1,-1.0,1.0,10.8,7.5,1.4,1.1,1.1,1.3,30.0,44.0,774.0,9.4
Dewayne Dedmon,2020,9.4,0.473,18.1,-5.8,-0.7,0.1,-1.0,1.0,5.8,5.7,0.5,0.6,0.9,1.3,30.0,44.0,774.0,15.9
Dewayne Dedmon,2022,15.9,0.632,16.9,-1.0,0.3,3.5,1.5,2.0,6.3,5.8,0.7,0.4,0.6,1.0,32.0,67.0,1065.0,15.5
Deyonta Davis,2017,10.6,0.528,12.0,-4.6,-0.2,0.5,0.1,0.4,1.6,1.7,0.1,0.1,0.5,0.2,20.0,36.0,238.0,16.6
Dillon Brooks,2018,9.8,0.531,18.5,-4.0,-1.2,1.2,0.1,1.1,11.0,3.1,1.6,0.9,0.2,1.5,22.0,82.0,2350.0,11.3
Dillon Brooks,2019,11.3,0.51,25.2,-4.1,-1.1,1.2,-0.4,1.6,7.5,1.7,0.9,0.6,0.2,1.1,24.0,73.0,2112.0,11.3
Dillon Brooks,2020,11.3,0.51,25.2,-4.1,-1.1,1.2,-0.4,1.6,16.2,3.3,2.1,0.9,0.4,1.7,24.0,73.0,2112.0,12.1
Dillon Brooks,2021,12.1,0.515,26.1,-3.7,-0.9,1.4,-0.5,1.8,17.2,2.9,2.3,1.2,0.4,1.8,25.0,67.0,1997.0,15.5
Dillon Brooks,2022,15.5,0.515,28.8,-1.8,0.0,1.6,0.7,0.9,18.4,3.2,2.8,1.1,0.3,1.6,26.0,32.0,885.0,9.4
Dillon Brooks,2023,9.4,0.494,21.8,-3.9,-1.1,1.6,-0.8,2.4,14.3,3.3,2.6,0.9,0.2,1.4,27.0,73.0,2214.0,9.4
Dillon Brooks,2024,9.4,0.549,17.6,-3.6,-0.9,2.7,0.6,2.1,12.7,3.4,1.7,0.9,0.1,1.2,28.0,72.0,2227.0,11.0
Dion Waiters,2015,10.9,0.46,22.5,-3.3,-0.7,1.1,-0.6,1.7,11.8,2.4,2.0,1.1,0.3,1.4,23.0,80.0,2208.0,9.4
Dion Waiters,2016,9.4,0.492,17.7,-2.8,-0.4,2.1,0.3,1.8,9.8,2.6,2.0,1.0,0.2,1.5,24.0,78.0,2152.0,14.5
Dion Waiters,2017,14.5,0.507,26.3,-0.1,0.7,1.6,0.2,1.5,15.8,3.3,4.3,0.9,0.4,2.2,25.0,46.0,1384.0,10.5
Dirk Nowitzki,2015,19.2,0.56,24.9,2.2,2.4,7.2,5.2,2.0,17.3,5.9,1.9,0.5,0.4,1.1,36.0,77.0,2282.0,19.0
Dirk Nowitzki,2016,19.0,0.555,25.5,2.5,2.7,6.8,4.2,2.6,18.3,6.5,1.8,0.7,0.7,1.1,37.0,75.0,2364.0,17.0
Dirk Nowitzki,2017,17.0,0.529,25.8,0.8,1.0,2.5,0.6,1.9,14.2,6.5,1.5,0.6,0.7,0.9,38.0,54.0,1424.0,16.7
Domantas Sabonis,2017,6.9,0.469,15.4,-4.5,-1.0,0.8,-1.0,1.8,5.9,3.6,1.0,0.5,0.4,1.0,20.0,81.0,1632.0,17.5
Domantas Sabonis,2018,17.5,0.567,22.1,-1.1,0.4,4.7,2.5,2.2,11.6,7.7,2.0,0.5,0.4,1.9,21.0,74.0,1810.0,20.7
Domantas Sabonis,2019,20.7,0.586,23.3,3.2,2.9,7.5,4.1,3.4,14.1,9.3,2.9,0.6,0.4,2.2,23.0,62.0,2159.0,20.7
Domantas Sabonis,2020,20.7,0.586,23.3,3.2,2.9,7.5,4.1,3.4,18.5,12.4,5.0,0.8,0.5,2.7,23.0,62.0,2159.0,20.6
Domantas Sabonis,2021,20.6,0.601,24.1,3.8,3.3,6.9,4.0,3.0,20.3,12.0,6.7,1.2,0.5,3.4,24.0,62.0,2231.0,21.9
Domantas Sabonis,2022,21.9,0.637,22.3,4.1,3.2,7.1,5.3,1.8,18.9,12.1,5.2,1.0,0.4,3.1,25.0,62.0,2136.0,23.5
Domantas Sabonis,2023,23.5,0.668,21.3,5.8,5.4,12.6,9.6,3.0,19.1,12.3,7.3,0.8,0.5,2.9,26.0,79.0,2736.0,23.2
Domantas Sabonis,2024,23.2,0.637,22.2,6.5,6.2,12.6,8.6,4.0,19.4,13.7,8.2,0.9,0.6,3.3,27.0,82.0,2928.0,22.9
Dominick Barlow,2023,12.4,0.567,11.3,-4.6,-0.3,0.7,0.5,0.2,3.9,3.6,0.9,0.4,0.7,0.5,19.0,28.0,408.0,14.6
Dominick Barlow,2024,14.6,0.548,14.1,-1.7,0.0,1.1,0.7,0.4,4.4,3.4,1.1,0.4,0.4,0.3,20.0,33.0,420.0,14.6
Donald Sloan,2015,13.1,0.503,18.6,-0.1,0.5,2.0,0.9,1.1,7.4,2.7,3.6,0.4,0.0,1.2,27.0,53.0,1107.0,13.9
Donatas Motiejūnas,2015,14.4,0.553,19.1,-0.5,0.8,4.7,2.4,2.3,12.0,5.9,1.8,0.8,0.5,1.7,24.0,71.0,2037.0,11.3
Donatas Motiejūnas,2016,11.3,0.504,21.4,-4.5,-0.3,0.3,0.0,0.3,6.2,2.9,1.1,0.5,0.1,1.2,25.0,37.0,547.0,9.1
Donovan Mitchell,2018,16.7,0.541,29.1,1.2,2.2,5.2,1.4,3.8,20.5,3.7,3.7,1.5,0.3,2.7,21.0,79.0,2638.0,18.8
Donovan Mitchell,2019,18.8,0.558,30.8,1.9,2.3,5.4,3.2,2.2,23.8,4.1,4.2,1.4,0.4,2.8,23.0,69.0,2364.0,18.8
Donovan Mitchell,2020,18.8,0.558,30.8,1.9,2.3,5.4,3.2,2.2,24.0,4.4,4.3,1.0,0.2,2.7,23.0,69.0,2364.0,21.3
Donovan Mitchell,2021,21.3,0.569,33.5,4.3,2.8,6.2,3.9,2.2,26.4,4.4,5.2,1.0,0.3,2.8,24.0,53.0,1771.0,21.6
Donovan Mitchell,2022,21.6,0.572,32.9,4.3,3.6,7.2,4.7,2.5,25.9,4.2,5.3,1.5,0.2,3.0,25.0,67.0,2266.0,22.9
Donovan Mitchell,2023,22.9,0.614,32.1,6.3,5.0,8.9,5.4,3.5,28.3,4.3,4.4,1.5,0.4,2.6,26.0,68.0,2432.0,22.1
Donovan Mitchell,2024,22.1,0.595,31.4,5.8,3.9,6.4,3.6,2.9,26.6,5.1,6.1,1.8,0.5,2.8,27.0,55.0,1942.0,20.9
Donte DiVincenzo,2019,14.1,0.557,17.3,1.3,1.3,4.3,1.0,3.2,4.9,2.4,1.1,0.5,0.2,0.7,23.0,66.0,1520.0,14.1
Donte DiVincenzo,2020,14.1,0.557,17.3,1.3,1.3,4.3,1.0,3.2,9.2,4.8,2.3,1.3,0.3,1.4,23.0,66.0,1520.0,13.0
Donte DiVincenzo,2021,13.0,0.542,16.7,0.2,1.0,3.6,1.5,2.1,10.4,5.8,3.1,1.1,0.2,1.4,24.0,66.0,1814.0,11.3
Donte DiVincenzo,2022,11.3,0.51,18.9,-2.3,-0.1,0.7,-0.1,0.9,9.0,4.0,2.8,1.1,0.2,1.7,25.0,42.0,1006.0,12.8
Donte DiVincenzo,2023,12.8,0.593,15.1,0.7,1.3,4.2,1.9,2.3,9.4,4.5,3.5,1.3,0.1,1.6,26.0,72.0,1894.0,16.0
Donte DiVincenzo,2024,16.0,0.597,21.3,3.4,3.2,6.6,3.6,3.0,15.5,3.7,2.7,1.3,0.4,1.4,27.0,81.0,2360.0,14.1
Dorian Finney-Smith,2017,7.7,0.486,11.6,-2.6,-0.3,1.4,-0.1,1.5,4.3,2.7,0.8,0.6,0.3,0.6,23.0,81.0,1642.0,7.6
Dorian Finney-Smith,2018,7.6,0.482,15.1,-4.6,-0.3,0.1,-0.2,0.3,5.9,3.6,1.2,0.5,0.2,1.0,24.0,21.0,448.0,12.3
Dorian Finney-Smith,2019,12.3,0.595,12.9,-0.2,0.9,4.9,3.3,1.5,7.5,4.8,1.2,0.9,0.4,0.9,26.0,71.0,2120.0,12.3
Dorian Finney-Smith,2020,12.3,0.595,12.9,-0.2,0.9,4.9,3.3,1.5,9.5,5.7,1.6,0.6,0.5,1.0,26.0,71.0,2120.0,12.0
Dorian Finney-Smith,2021,12.0,0.609,12.2,0.1,1.0,4.4,2.8,1.6,9.8,5.4,1.7,0.9,0.4,0.8,27.0,60.0,1921.0,12.5
Dorian Finney-Smith,2022,12.5,0.604,13.8,0.8,1.9,6.6,3.4,3.2,11.0,4.7,1.9,1.1,0.5,1.0,28.0,80.0,2644.0,9.2
Dorian Finney-Smith,2023,9.2,0.523,13.2,-2.0,0.0,2.1,0.6,1.6,8.3,4.8,1.5,0.8,0.5,0.9,29.0,66.0,2009.0,10.1
Dorian Finney-Smith,2024,10.1,0.546,13.2,-2.0,0.0,2.6,1.0,1.6,8.5,4.7,1.6,0.8,0.6,0.9,30.0,68.0,1934.0,10.1
Doug McDermott,2015,6.1,0.48,18.3,-6.0,-0.3,0.0,-0.3,0.2,3.0,1.2,0.2,0.1,0.0,0.5,23.0,36.0,321.0,10.9
Doug McDermott,2016,10.9,0.561,17.3,-2.9,-0.4,2.8,2.1,0.7,9.4,2.4,0.7,0.2,0.1,0.7,24.0,81.0,1861.0,10.7
Doug McDermott,2017,10.7,0.554,16.4,-2.3,-0.1,2.6,1.6,1.0,9.0,2.7,0.9,0.2,0.1,0.6,25.0,66.0,1508.0,10.4
Doug McDermott,2018,10.4,0.579,15.0,-2.2,-0.1,2.3,1.7,0.6,7.8,2.5,1.0,0.2,0.2,0.7,26.0,81.0,1768.0,14.4
Doug McDermott,2019,14.4,0.62,19.6,0.0,0.7,3.3,2.3,1.1,7.3,1.4,0.9,0.2,0.1,0.5,28.0,69.0,1372.0,14.4
Doug McDermott,2020,14.4,0.62,19.6,0.0,0.7,3.3,2.3,1.1,10.3,2.5,1.1,0.2,0.1,0.6,28.0,69.0,1372.0,15.6
Doug McDermott,2021,15.6,0.635,20.0,-0.6,0.6,3.8,3.1,0.7,13.6,3.3,1.3,0.3,0.1,0.8,29.0,66.0,1619.0,11.4
Doug McDermott,2022,11.4,0.593,18.3,-2.5,-0.1,1.6,1.1,0.5,11.3,2.3,1.3,0.3,0.1,0.8,30.0,51.0,1223.0,11.1
Doug McDermott,2023,11.1,0.59,19.2,-3.2,-0.4,1.0,1.0,0.0,10.2,2.2,1.4,0.2,0.1,0.9,31.0,64.0,1314.0,9.1
Doug McDermott,2024,9.1,0.6,14.9,-3.4,-0.3,0.9,0.6,0.3,5.5,0.9,1.1,0.3,0.0,0.4,32.0,64.0,904.0,9.5
Dragan Bender,2017,5.3,0.44,14.4,-5.1,-0.4,-0.3,-0.7,0.3,3.4,2.4,0.5,0.2,0.5,0.7,19.0,43.0,574.0,7.1
Draymond Green,2015,16.4,0.54,17.2,3.5,3.5,8.5,3.3,5.2,11.7,8.2,3.7,1.6,1.3,1.7,24.0,79.0,2490.0,19.3
Draymond Green,2016,19.3,0.587,18.8,5.5,5.3,11.1,6.0,5.1,14.0,9.5,7.4,1.5,1.4,3.2,25.0,81.0,2808.0,16.5
Draymond Green,2017,16.5,0.522,16.2,4.9,4.3,8.2,2.8,5.4,10.2,7.9,7.0,2.0,1.4,2.4,26.0,76.0,2471.0,16.1
Draymond Green,2018,16.1,0.556,17.2,2.8,2.8,6.1,2.6,3.4,11.0,7.6,7.3,1.4,1.3,2.9,27.0,70.0,2287.0,12.5
Draymond Green,2019,12.5,0.489,15.7,-0.2,0.5,1.1,-0.2,1.3,7.4,7.3,6.9,1.4,1.1,2.6,29.0,43.0,1222.0,12.5
Draymond Green,2020,12.5,0.489,15.7,-0.2,0.5,1.1,-0.2,1.3,8.0,6.2,6.2,1.4,0.8,2.3,29.0,43.0,1222.0,13.3
Draymond Green,2021,13.3,0.53,13.1,1.7,1.9,4.6,1.2,3.4,7.0,7.1,8.9,1.7,0.8,3.0,30.0,63.0,1982.0,14.3
Draymond Green,2022,14.3,0.582,14.3,3.2,1.8,3.6,0.8,2.8,7.5,7.3,7.0,1.3,1.1,3.0,31.0,46.0,1329.0,12.2
Draymond Green,2023,12.2,0.592,13.2,0.8,1.6,4.7,1.6,3.1,8.5,7.2,6.8,1.0,0.8,2.8,32.0,73.0,2297.0,14.5
Draymond Green,2024,14.5,0.587,15.3,2.4,1.6,3.6,1.4,2.2,8.6,7.2,6.0,1.0,0.9,2.5,33.0,55.0,1490.0,12.4
Drew Eubanks,2019,17.3,0.682,15.8,-1.8,0.0,0.8,0.5,0.3,1.8,1.5,0.3,0.1,0.2,0.3,22.0,22.0,272.0,17.3
Drew Eubanks,2020,17.3,0.682,15.8,-1.8,0.0,0.8,0.5,0.3,4.9,3.9,0.7,0.2,0.8,1.0,22.0,22.0,272.0,17.9
Drew Eubanks,2021,17.9,0.618,17.1,0.0,0.4,2.3,1.2,1.1,5.8,4.5,0.8,0.3,0.9,0.8,23.0,54.0,755.0,18.0
Drew Eubanks,2022,18.0,0.638,17.5,-1.4,0.2,3.4,2.2,1.1,7.7,5.4,1.2,0.4,0.6,1.1,24.0,71.0,1245.0,16.2
Drew Eubanks,2023,16.2,0.666,12.5,0.1,0.8,4.4,2.9,1.6,6.6,5.4,1.3,0.5,1.3,0.9,25.0,78.0,1584.0,14.4
Drew Eubanks,2024,14.4,0.645,13.2,-1.2,0.2,3.1,1.6,1.6,5.1,4.3,0.8,0.4,0.8,0.8,26.0,75.0,1169.0,15.6
Drew Gooden,2015,11.9,0.469,17.0,-1.4,0.1,1.7,0.5,1.2,5.4,4.4,1.0,0.4,0.2,0.5,33.0,51.0,864.0,7.5
Duane Washington Jr.,2022,10.2,0.521,22.6,-4.7,-0.7,0.0,-0.2,0.2,9.9,1.7,1.8,0.5,0.1,1.2,21.0,48.0,968.0,9.3
Duncan Robinson,2019,13.1,0.684,16.0,0.5,1.3,5.3,3.7,1.6,3.3,1.3,0.3,0.3,0.0,0.3,25.0,73.0,2166.0,13.1
Duncan Robinson,2020,13.1,0.684,16.0,0.5,1.3,5.3,3.7,1.6,13.5,3.2,1.4,0.5,0.3,1.0,25.0,73.0,2166.0,11.0
Duncan Robinson,2021,11.0,0.628,16.6,-1.0,0.6,3.7,1.9,1.8,13.1,3.5,1.8,0.6,0.3,1.1,26.0,72.0,2262.0,10.6
Duncan Robinson,2022,10.6,0.573,17.7,-0.6,0.7,3.9,1.9,2.0,10.9,2.6,1.6,0.5,0.2,0.8,27.0,79.0,2043.0,7.8
Duncan Robinson,2023,7.8,0.534,17.9,-5.0,-0.5,0.5,-0.1,0.6,6.4,1.6,1.1,0.3,0.0,0.7,28.0,42.0,691.0,12.2
Duncan Robinson,2024,12.2,0.612,19.0,-0.9,0.6,3.6,1.6,2.0,12.9,2.5,2.8,0.7,0.2,1.4,29.0,68.0,1905.0,11.8
Duop Reath,2024,15.1,0.571,20.7,-0.9,0.3,2.4,1.4,1.0,9.1,3.7,1.0,0.5,0.6,0.8,27.0,68.0,1214.0,13.7
Dwayne Bacon,2018,5.8,0.431,13.7,-4.7,-0.5,-0.1,-0.7,0.6,3.3,2.3,0.7,0.3,0.0,0.4,22.0,53.0,713.0,6.1
Dwayne Bacon,2019,6.1,0.419,19.5,-6.8,-0.8,-0.8,-1.2,0.4,7.3,2.1,1.1,0.3,0.1,0.4,24.0,39.0,687.0,6.1
Dwayne Bacon,2020,6.1,0.419,19.5,-6.8,-0.8,-0.8,-1.2,0.4,5.7,2.6,1.3,0.6,0.1,0.9,24.0,39.0,687.0,9.9
Dwight Howard,2015,19.2,0.596,23.3,-0.4,0.5,3.6,1.4,2.2,15.8,10.5,1.2,0.7,1.3,2.8,29.0,41.0,1223.0,18.9
Dwight Howard,2016,18.9,0.604,18.4,0.1,1.2,6.6,3.5,3.1,13.7,11.8,1.4,1.0,1.6,2.3,30.0,71.0,2280.0,20.8
Dwight Howard,2017,20.8,0.627,19.2,1.4,1.9,8.3,3.8,4.5,13.5,12.7,1.4,0.9,1.2,2.3,31.0,74.0,2199.0,20.5
Dwight Howard,2018,20.5,0.577,24.2,-0.1,1.2,6.8,2.9,3.9,16.6,12.5,1.3,0.6,1.6,2.6,32.0,81.0,2463.0,18.7
Dwight Howard,2019,18.7,0.696,14.7,0.2,0.7,5.4,2.8,2.6,12.8,9.2,0.4,0.8,0.4,1.8,34.0,69.0,1306.0,18.7
Dwight Howard,2020,18.7,0.696,14.7,0.2,0.7,5.4,2.8,2.6,7.5,7.3,0.7,0.4,1.1,1.2,34.0,69.0,1306.0,17.8
Dwight Howard,2021,17.8,0.61,18.2,-1.5,0.1,4.0,1.3,2.6,7.0,8.4,0.9,0.4,0.9,1.6,35.0,69.0,1196.0,18.2
Dwight Powell,2015,13.8,0.552,17.5,-1.0,0.1,0.6,0.3,0.3,3.1,1.7,0.3,0.3,0.2,0.4,23.0,29.0,236.0,16.8
Dwight Powell,2016,16.8,0.557,18.4,0.1,0.5,3.1,1.8,1.3,5.8,4.0,0.6,0.5,0.3,0.6,24.0,69.0,992.0,17.6
Dwight Powell,2017,17.6,0.588,16.7,1.0,1.0,4.6,2.7,1.9,6.7,4.0,0.6,0.8,0.5,0.4,25.0,77.0,1333.0,18.8
Dwight Powell,2018,18.8,0.656,15.5,1.6,1.5,6.6,4.6,2.1,8.5,5.6,1.2,0.8,0.4,0.7,26.0,79.0,1672.0,15.9
Dwight Powell,2019,15.9,0.677,12.6,1.3,0.9,3.6,2.6,1.0,10.6,5.3,1.5,0.6,0.6,0.9,28.0,40.0,1061.0,15.9
Dwight Powell,2020,15.9,0.677,12.6,1.3,0.9,3.6,2.6,1.0,9.4,5.7,1.5,0.9,0.6,0.9,28.0,40.0,1061.0,16.8
Dwight Powell,2021,16.8,0.688,13.2,0.6,0.6,3.8,2.6,1.2,5.9,4.0,1.1,0.6,0.5,0.7,29.0,58.0,966.0,18.1
Dwight Powell,2022,18.1,0.725,14.0,0.9,1.3,8.2,6.0,2.2,8.7,4.9,1.2,0.5,0.5,0.8,30.0,82.0,1798.0,15.5
Dwight Powell,2023,15.5,0.738,12.6,-1.2,0.3,5.1,3.8,1.3,6.7,4.1,0.9,0.6,0.3,0.9,31.0,76.0,1458.0,14.5
Dwight Powell,2024,14.5,0.716,9.1,-0.3,0.4,3.1,2.2,0.9,3.3,3.4,1.3,0.4,0.3,0.5,32.0,63.0,836.0,12.9
Dwyane Wade,2015,21.4,0.534,34.7,2.1,2.1,3.5,2.1,1.4,21.5,3.5,4.8,1.2,0.3,3.4,33.0,62.0,1971.0,20.3
Dwyane Wade,2016,20.3,0.517,31.6,1.9,2.2,4.9,2.4,2.6,19.0,4.1,4.6,1.1,0.6,2.7,34.0,74.0,2258.0,18.5
Dwyane Wade,2017,18.5,0.508,29.6,2.5,2.1,3.4,0.9,2.5,18.3,4.5,3.8,1.4,0.7,2.3,35.0,60.0,1792.0,15.0
Dylan Windler,2021,10.8,0.567,14.8,-1.7,0.0,0.5,0.0,0.5,5.2,3.5,1.1,0.6,0.4,1.0,24.0,31.0,513.0,8.8
Dyson Daniels,2023,8.8,0.503,11.6,-1.8,0.0,1.3,-0.1,1.4,3.8,3.2,2.3,0.7,0.2,1.0,19.0,59.0,1042.0,12.0
Dyson Daniels,2024,12.0,0.529,12.6,0.6,0.9,2.9,0.7,2.2,5.8,3.9,2.7,1.4,0.4,1.0,20.0,61.0,1358.0,15.6
Dāvis Bertāns,2017,12.9,0.609,15.7,1.3,0.7,2.3,1.1,1.2,4.5,1.5,0.7,0.3,0.4,0.5,24.0,67.0,808.0,14.1
Dāvis Bertāns,2018,14.1,0.588,17.4,1.6,1.0,3.1,1.6,1.4,5.9,2.0,1.0,0.3,0.4,0.5,25.0,77.0,1086.0,15.5
Dāvis Bertāns,2019,15.5,0.628,19.0,0.9,1.1,3.5,3.0,0.5,8.0,3.5,1.3,0.5,0.4,0.6,27.0,54.0,1583.0,15.5
Dāvis Bertāns,2020,15.5,0.628,19.0,0.9,1.1,3.5,3.0,0.5,15.4,4.5,1.7,0.7,0.6,1.1,27.0,54.0,1583.0,11.4
Dāvis Bertāns,2021,11.4,0.62,15.9,-0.8,0.4,3.1,2.1,1.0,11.5,2.9,0.9,0.6,0.2,0.6,28.0,57.0,1464.0,9.4
Dāvis Bertāns,2022,9.4,0.531,17.3,-2.6,-0.1,0.9,0.2,0.7,5.6,2.1,0.6,0.3,0.2,0.3,29.0,56.0,807.0,11.9
Dāvis Bertāns,2023,11.9,0.618,16.2,-1.2,0.1,0.9,0.6,0.3,4.6,1.2,0.5,0.2,0.2,0.2,30.0,45.0,492.0,11.6
Džanan Musa,2019,9.4,0.484,20.1,-4.4,-0.3,0.2,-0.3,0.5,2.1,0.6,0.2,0.2,0.0,0.4,20.0,40.0,487.0,9.4
E'Twaun Moore,2015,10.3,0.504,14.4,-1.5,0.1,0.8,0.3,0.5,2.7,0.8,0.6,0.4,0.1,0.3,25.0,56.0,504.0,11.4
E'Twaun Moore,2016,11.4,0.548,15.9,-1.9,0.0,1.8,0.9,1.0,7.5,2.3,1.7,0.6,0.3,0.9,26.0,59.0,1263.0,12.1
E'Twaun Moore,2017,12.1,0.537,17.4,-1.6,0.2,2.7,1.2,1.5,9.6,2.1,2.2,0.7,0.4,0.8,27.0,73.0,1820.0,12.1
E'Twaun Moore,2018,12.1,0.593,16.1,-1.6,0.3,4.4,2.7,1.6,12.5,2.9,2.3,1.0,0.1,1.2,28.0,82.0,2586.0,11.3
E'Twaun Moore,2019,11.3,0.51,19.9,-2.7,-0.2,0.9,0.3,0.7,11.9,2.4,1.9,0.8,0.2,1.1,30.0,56.0,1020.0,11.3
E'Twaun Moore,2020,11.3,0.51,19.9,-2.7,-0.2,0.9,0.3,0.7,8.3,2.3,1.4,0.6,0.2,0.7,30.0,56.0,1020.0,10.4
Ed Davis,2015,20.0,0.594,14.8,1.5,1.6,6.3,4.6,1.6,8.3,7.6,1.2,0.6,1.2,0.7,25.0,79.0,1840.0,18.7
Ed Davis,2016,18.7,0.616,12.7,1.9,1.6,6.7,4.4,2.3,6.5,7.4,1.1,0.7,0.9,0.8,26.0,81.0,1684.0,11.5
Ed Davis,2017,11.5,0.563,12.0,-4.1,-0.4,1.7,1.0,0.7,4.3,5.3,0.6,0.3,0.5,0.8,27.0,46.0,789.0,15.5
Ed Davis,2018,15.5,0.607,12.1,-0.6,0.5,5.0,2.5,2.5,5.3,7.4,0.5,0.4,0.7,0.8,28.0,78.0,1471.0,9.5
Ed Davis,2019,9.5,0.489,9.4,-3.2,-0.1,0.6,0.2,0.5,5.8,8.6,0.8,0.4,0.4,0.8,30.0,28.0,303.0,9.5
Ed Davis,2020,9.5,0.489,9.4,-3.2,-0.1,0.6,0.2,0.5,1.8,3.8,0.4,0.4,0.3,0.5,30.0,28.0,303.0,13.1
Ed Davis,2021,13.1,0.487,7.9,-2.2,0.0,0.8,0.5,0.4,2.1,5.0,0.9,0.6,0.6,0.3,31.0,23.0,299.0,9.3
Edmond Sumner,2019,10.1,0.491,17.3,-2.9,-0.1,0.4,-0.1,0.5,2.9,1.0,0.4,0.5,0.2,0.4,24.0,31.0,447.0,10.1
Edmond Sumner,2020,10.1,0.491,17.3,-2.9,-0.1,0.4,-0.1,0.5,4.9,1.5,1.8,0.5,0.3,0.7,24.0,31.0,447.0,12.7
Edmond Sumner,2021,12.7,0.626,18.3,-2.8,-0.2,1.4,0.7,0.7,7.5,1.8,0.9,0.6,0.2,1.0,25.0,53.0,861.0,14.0
Ekpe Udoh,2015,11.6,0.519,12.3,-1.2,0.0,0.3,0.0,0.2,0.9,0.8,0.2,0.2,0.2,0.2,27.0,33.0,128.0,15.2
Elfrid Payton,2015,13.8,0.456,18.3,-1.2,0.5,2.3,0.0,2.3,8.9,4.3,6.5,1.7,0.2,2.5,20.0,82.0,2489.0,13.9
Elfrid Payton,2016,13.9,0.478,20.4,-1.2,0.4,2.2,0.5,1.7,10.7,3.6,6.4,1.2,0.3,2.4,21.0,73.0,2145.0,17.2
Elfrid Payton,2017,17.2,0.52,21.6,0.8,1.7,4.4,2.4,2.0,12.8,4.7,6.5,1.1,0.5,2.2,22.0,82.0,2412.0,16.5
Elfrid Payton,2018,16.5,0.538,21.9,-0.2,0.8,2.8,1.4,1.4,12.7,4.3,6.2,1.3,0.3,2.7,23.0,63.0,1808.0,16.0
Elfrid Payton,2019,16.0,0.47,19.5,0.0,0.6,1.7,0.5,1.2,10.6,5.2,7.6,1.0,0.4,2.7,25.0,45.0,1246.0,16.0
Elfrid Payton,2020,16.0,0.47,19.5,0.0,0.6,1.7,0.5,1.2,10.0,4.7,7.2,1.6,0.4,2.1,25.0,45.0,1246.0,11.7
Elfrid Payton,2021,11.7,0.478,23.2,-3.0,-0.4,1.0,-0.9,1.9,10.1,3.4,3.2,0.7,0.1,1.6,26.0,63.0,1484.0,7.9
Elfrid Payton,2022,7.9,0.397,18.5,-3.5,-0.2,-0.2,-1.0,0.8,3.0,1.8,2.0,0.5,0.1,0.9,27.0,50.0,549.0,8.5
